18,Front-Wheel Drive,2000,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. 2WD,Automatic 4-spd,Minivan - 2WD,2000,-3250,
20,Front-Wheel Drive,1800,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 3-spd,Minivan - 2WD,2000,-2250,
19,Front-Wheel Drive,1900,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
20,Rear-Wheel Drive,1800,Regular Gasoline,Chevrolet,S10 Blazer 2WD,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-2250,
19,Front-Wheel Drive,1900,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
18,Front-Wheel Drive,2000,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2000,-3250,
18,Front-Wheel Drive,2000,Regular Gasoline,Dodge,Caravan/Grand Caravan 2WD,Automatic 4-spd,Minivan - 2WD,2000,-3250,
17,Front-Wheel Drive,2100,Regular Gasoline,Ford,Windstar FWD Cargo Van,Automatic 4-spd,Minivan - 2WD,2000,-3750,
18,Front-Wheel Drive,2000,Regular Gasoline,Ford,Windstar FWD Cargo Van,Automatic 4-spd,Minivan - 2WD,2000,-3250,
17,Front-Wheel Drive,2100,Regular Gasoline,Ford,Windstar FWD Wagon,Automatic 4-spd,Minivan - 2WD,2000,-3750,
17,Front-Wheel Drive,2100,Regular Gasoline,Ford,Windstar FWD Wagon,Automatic 4-spd,Minivan - 2WD,2000,-3750,
19,Front-Wheel Drive,1900,Regular Gasoline,Honda,Odyssey,Automatic 4-spd,Minivan - 2WD,2000,-2750,
18,Front-Wheel Drive,2000,Regular Gasoline,Mazda,MPV,Automatic 4-spd,Minivan - 2WD,2000,-3250,
18,Front-Wheel Drive,2000,Regular Gasoline,Mercury,Villager FWD Wagon,Automatic 4-spd,Minivan - 2WD,2000,-3250,
19,Rear-Wheel Drive,1900,Regular Gasoline,Chevrolet,S10 Blazer 2WD,Automatic 4-spd,Special Purpose Vehicle 2WD,1985,-2750,
18,Front-Wheel Drive,2000,Regular Gasoline,Nissan,Quest,Automatic 4-spd,Minivan - 2WD,2000,-3250,
19,Front-Wheel Drive,1900,Regular Gasoline,Oldsmobile,Silhouette 2WD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
20,Front-Wheel Drive,1800,Regular Gasoline,Plymouth,Voyager/Grand Voyager 2WD,Automatic 3-spd,Minivan - 2WD,2000,-2250,
19,Front-Wheel Drive,1900,Regular Gasoline,Plymouth,Voyager/Grand Voyager 2WD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
19,Front-Wheel Drive,1900,Regular Gasoline,Plymouth,Voyager/Grand Voyager 2WD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
18,Front-Wheel Drive,2000,Regular Gasoline,Plymouth,Voyager/Grand Voyager 2WD,Automatic 4-spd,Minivan - 2WD,2000,-3250,
19,Front-Wheel Drive,1900,Regular Gasoline,Pontiac,Montana FWD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
19,Front-Wheel Drive,1900,Regular Gasoline,Toyota,Sienna 2WD,Automatic 4-spd,Minivan - 2WD,2000,-2750,
15,Front-Wheel Drive,2400,Regular Gasoline,Volkswagen,Eurovan,Automatic 4-spd,Minivan - 2WD,2000,-5250,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Chrysler,Town and Country/Voyager/Grand Voy. AWD,Automatic 4-spd,Minivan - 4WD,2000,-3750,
19,Rear-Wheel Drive,1900,Regular Gasoline,Chevrolet,S10 Blazer 2WD,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-2750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Dodge,Caravan/Grand Caravan AWD,Automatic 4-spd,Minivan - 4WD,2000,-3750,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Dodge,Caravan/Grand Caravan AWD,Automatic 4-spd,Minivan - 4WD,2000,-3750,
17,Rear-Wheel Drive,2100,Regular Gasoline,Chevrolet,Blazer 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
18,Rear-Wheel Drive,2000,Regular Gasoline,Chevrolet,Blazer 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-3250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Suburban 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
15,Rear-Wheel Drive,2400,Regular Gasoline,Chevrolet,Tahoe 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Tahoe 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
14,Rear-Wheel Drive,2550,Regular Gasoline,Chevrolet,Tahoe 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
24,Rear-Wheel Drive,1500,Regular Gasoline,Chevrolet,Tracker 2WD Convertible,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-750,
22,Rear-Wheel Drive,1600,Regular Gasoline,Chevrolet,Tracker 2WD Convertible,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1250,
19,Rear-Wheel Drive,1900,Regular Gasoline,Chevrolet,S10 Blazer 2WD,Manual 5-spd,Special Purpose Vehicle 2WD,1985,-2750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Chevrolet,Tracker 2WD Convertible,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-1750,
22,Rear-Wheel Drive,1600,Regular Gasoline,Chevrolet,Tracker 2WD Hardtop,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1250,
21,Rear-Wheel Drive,1700,Regular Gasoline,Chevrolet,Tracker 2WD Hardtop,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-1750,
15,Rear-Wheel Drive,2400,Regular Gasoline,Dodge,Durango 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
14,Rear-Wheel Drive,2550,Regular Gasoline,Dodge,Durango 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,Durango 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-7000,
15,Rear-Wheel Drive,2400,Regular Gasoline,Ford,Expedition 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
13,Rear-Wheel Drive,2750,Regular Gasoline,Ford,Expedition 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-7000,
16,Rear-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,AD100/AD150 Ramcharger 2WD,Automatic 3-spd,Special Purpose Vehicle 2WD,1985,-7000,
18,Rear-Wheel Drive,2000,Regular Gasoline,Ford,Explorer 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-3250,
15,Rear-Wheel Drive,2400,Regular Gasoline,Ford,Explorer 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
15,Rear-Wheel Drive,2400,Regular Gasoline,GMC,Yukon 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
14,Rear-Wheel Drive,2550,Regular Gasoline,GMC,Yukon XL 1500 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-6000,
17,Rear-Wheel Drive,2100,Regular Gasoline,GMC,Jimmy 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
18,Rear-Wheel Drive,2000,Regular Gasoline,GMC,Jimmy 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-3250,
21,Front-Wheel Drive,1700,Regular Gasoline,Honda,CR-V 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Honda,Passport 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-4500,
17,Front-Wheel Drive,2100,Regular Gasoline,Dodge,Caravan/Ram Van 2WD,Automatic 3-spd,Special Purpose Vehicle 2WD,1985,-3750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Honda,Passport 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
19,Rear-Wheel Drive,1900,Regular Gasoline,Isuzu,Amigo 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-2750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Isuzu,Amigo 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-4500,
19,Rear-Wheel Drive,1900,Regular Gasoline,Isuzu,Rodeo 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-2750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Isuzu,Rodeo 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,Isuzu,Rodeo 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
15,Rear-Wheel Drive,2400,Regular Gasoline,Isuzu,Trooper 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
18,Rear-Wheel Drive,2000,Regular Gasoline,Jeep,Cherokee 2WD,Automatic 3-spd,Sport Utility Vehicle - 2WD,2000,-3250,
20,Rear-Wheel Drive,1800,Regular Gasoline,Jeep,Cherokee 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-2250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Jeep,Cherokee 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
22,Front-Wheel Drive,1600,Regular Gasoline,Dodge,Caravan/Ram Van 2WD,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-1250,
18,Rear-Wheel Drive,2000,Regular Gasoline,Jeep,Cherokee 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-3250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Jeep,Grand Cherokee 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
15,Rear-Wheel Drive,2400,Regular Gasoline,Jeep,Grand Cherokee 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
18,Rear-Wheel Drive,2000,Regular Gasoline,Kia,Sportage 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3250,
19,Rear-Wheel Drive,1900,Regular Gasoline,Kia,Sportage 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-2750,
13,Rear-Wheel Drive,3300,Premium Gasoline,Lincoln,Navigator 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-9750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Mercury,Mountaineer 2WD,Automatic 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
15,Rear-Wheel Drive,2400,Regular Gasoline,Mercury,Mountaineer 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Mitsubishi,Montero Sport 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Mitsubishi,Montero Sport 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-4500,
17,Front-Wheel Drive,2100,Regular Gasoline,Dodge,Caravan/Ram Van 2WD,Automatic 3-spd,Special Purpose Vehicle 2WD,1985,-3750,
19,Rear-Wheel Drive,1900,Regular Gasoline,Mitsubishi,Nativa 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-2750,
20,Rear-Wheel Drive,1800,Regular Gasoline,Mitsubishi,Nativa 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-2250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Mitsubishi,Nativa 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
15,Rear-Wheel Drive,2400,Regular Gasoline,Nissan,Pathfinder 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-5250,
16,Rear-Wheel Drive,2250,Regular Gasoline,Nissan,Pathfinder 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
19,Rear-Wheel Drive,1900,Regular Gasoline,Nissan,Xterra 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-2750,
16,Rear-Wheel Drive,2250,Regular Gasoline,Nissan,Xterra V6 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-4500,
16,Rear-Wheel Drive,2250,Regular Gasoline,Nissan,Xterra V6 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-4500,
18,Rear-Wheel Drive,2000,Regular Gasoline,Suzuki,Grand Vitara 4Door 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3250,
18,Rear-Wheel Drive,2000,Regular Gasoline,Suzuki,Grand Vitara 4Door 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-3250,
30,Rear-Wheel Drive,1300,Diesel,Mercedes-Benz,190,Manual 5-spd,Subcompact Cars,1985,250,
12,Rear-Wheel Drive,3000,Regular Gasoline,GMC,C15 Suburban 2WD,Automatic 4-spd,Special Purpose Vehicle 2WD,1985,-8250,
23,Rear-Wheel Drive,1550,Regular Gasoline,Suzuki,Vitara 2Door 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1000,
24,Rear-Wheel Drive,1500,Regular Gasoline,Suzuki,Vitara 2Door 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 2Door 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 2Door 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-1750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 4Door 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1750,
21,Rear-Wheel Drive,1700,Regular Gasoline,Suzuki,Vitara 4Door 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-1750,
19,Rear-Wheel Drive,1900,Regular Gasoline,Toyota,4Runner 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-2750,
18,Rear-Wheel Drive,2000,Regular Gasoline,Toyota,4Runner 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-3250,
17,Rear-Wheel Drive,2100,Regular Gasoline,Toyota,4Runner 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-3750,
23,Front-Wheel Drive,1550,Regular Gasoline,Toyota,RAV4 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1000,
18,Rear-Wheel Drive,2150,Diesel,GMC,C15 Suburban 2WD,Automatic 4-spd,Special Purpose Vehicle 2WD,1985,-4000,
23,Front-Wheel Drive,1550,Regular Gasoline,Toyota,RAV4 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-1000,
23,Front-Wheel Drive,1550,Regular Gasoline,Toyota,RAV4 Soft Top 2WD,Automatic 4-spd,Sport Utility Vehicle - 2WD,2000,-1000,
23,Front-Wheel Drive,1550,Regular Gasoline,Toyota,RAV4 Soft Top 2WD,Manual 5-spd,Sport Utility Vehicle - 2WD,2000,-1000,
14,Rear-Wheel Drive,3100,Premium Gasoline,BMW,X5,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-8750,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Cadillac,Escalade 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Chevrolet,Blazer 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Chevrolet,Blazer 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-5250,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Chevrolet,Suburban 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Tahoe 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Chevrolet,Tahoe 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-6000,
20,Rear-Wheel Drive,1800,Regular Gasoline,GMC,S15 Jimmy 2WD,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-2250,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Chevrolet,Tahoe 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
23,4-Wheel or All-Wheel Drive,1550,Regular Gasoline,Chevrolet,Tracker 4WD Convertible,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-1000,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Chevrolet,Tracker 4WD Convertible,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Chevrolet,Tracker 4WD Convertible,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Chevrolet,Tracker 4WD Hardtop,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Chevrolet,Tracker 4WD Hardtop,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-1750,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Dodge,Durango 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-6000,
12,4-Wheel or All-Wheel Drive,3000,Regular Gasoline,Dodge,Durango 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-8250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,Ford,Expedition 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-6000,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Ford,Expedition 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
19,Rear-Wheel Drive,1900,Regular Gasoline,GMC,S15 Jimmy 2WD,Automatic 4-spd,Special Purpose Vehicle 2WD,1985,-2750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,Explorer 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Ford,Explorer 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Ford,Explorer 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,GMC,Jimmy 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,GMC,Jimmy 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-5250,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-6000,
14,4-Wheel or All-Wheel Drive,2550,Regular Gasoline,GMC,Yukon 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-6000,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,GMC,Yukon 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,GMC,Yukon XL 1500 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
19,Rear-Wheel Drive,1900,Regular Gasoline,GMC,S15 Jimmy 2WD,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-2750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Honda,CR-V 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-1750,
21,4-Wheel or All-Wheel Drive,1700,Regular Gasoline,Honda,CR-V 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-1750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Honda,Passport 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Honda,Passport 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Infiniti,QX4 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Isuzu,Amigo 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Isuzu,Amigo 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Isuzu,Rodeo 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Isuzu,Rodeo 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Isuzu,Trooper,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
19,Rear-Wheel Drive,1900,Regular Gasoline,GMC,S15 Jimmy 2WD,Manual 5-spd,Special Purpose Vehicle 2WD,1985,-2750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Isuzu,Trooper,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-5250,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Isuzu,Vehicross,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Cherokee 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-3750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Cherokee 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Cherokee 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-3750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Grand Cherokee 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Jeep,Grand Cherokee 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Wrangler 4WD,Automatic 3-spd,Sport Utility Vehicle - 4WD,2000,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Jeep,Wrangler 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-3750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Jeep,Wrangler 4WD,Automatic 3-spd,Sport Utility Vehicle - 4WD,2000,-5250,
21,Rear-Wheel Drive,1700,Regular Gasoline,Jeep,Cherokee/Wagoneer,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-1750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Jeep,Wrangler 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
18,4-Wheel or All-Wheel Drive,2000,Regular Gasoline,Kia,Sportage 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-3250,
19,4-Wheel or All-Wheel Drive,1900,Regular Gasoline,Kia,Sportage 4WD,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-2750,
13,4-Wheel or All-Wheel Drive,3300,Premium Gasoline,Land Rover,Discovery Series II,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-9750,
13,4-Wheel or All-Wheel Drive,3300,Premium Gasoline,Land Rover,Range Rover,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-9750,
12,4-Wheel or All-Wheel Drive,3600,Premium Gasoline,Land Rover,Range Rover,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-11250,
13,4-Wheel or All-Wheel Drive,2750,Regular Gasoline,Lexus,LX 470,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-7000,
13,4-Wheel or All-Wheel Drive,3300,Premium Gasoline,Lincoln,Navigator 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-9750,
16,4-Wheel or All-Wheel Drive,2700,Premium Gasoline,Mercedes-Benz,ML320,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-6750,
15,4-Wheel or All-Wheel Drive,2900,Premium Gasoline,Mercedes-Benz,ML430,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-7750,
20,Rear-Wheel Drive,1800,Regular Gasoline,Jeep,Cherokee/Wagoneer,Manual 4-spd,Special Purpose Vehicle 2WD,1985,-2250,
14,4-Wheel or All-Wheel Drive,3100,Premium Gasoline,Mercedes-Benz,ML55,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-8750,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Mercury,Mountaineer 4WD,Automatic 5-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mercury,Mountaineer 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Mitsubishi,Montero,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mitsubishi,Montero,Manual 5-spd,Sport Utility Vehicle - 4WD,2000,-5250,
16,4-Wheel or All-Wheel Drive,2250,Regular Gasoline,Mitsubishi,Montero,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-4500,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Mitsubishi,Montero Sport 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-3750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Mitsubishi,Montero Sport 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
17,4-Wheel or All-Wheel Drive,2100,Regular Gasoline,Mitsubishi,Nativa 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-3750,
15,4-Wheel or All-Wheel Drive,2400,Regular Gasoline,Nissan,Pathfinder 4WD,Automatic 4-spd,Sport Utility Vehicle - 4WD,2000,-5250,
